case_id,task,resource,start_time,completion_time
Intervention Loaded4867,Intervention Loaded,,2020-01-01 00:48:40.200000,2020-01-01 00:48:40.200000
Intervention Loaded4868,Intervention Loaded,,2020-01-01 00:48:40.800000,2020-01-01 00:48:40.800000
Intervention Loaded4869,Intervention Loaded,,2020-01-01 00:48:41.400000,2020-01-01 00:48:41.400000
Intervention Loaded4870,Intervention Loaded,,2020-01-01 00:48:42.000000,2020-01-01 00:48:42.000000
Intervention Loaded4871,Intervention Loaded,,2020-01-01 00:48:42.600000,2020-01-01 00:48:42.600000
Intervention Loaded4872,Intervention Loaded,,2020-01-01 00:48:43.200000,2020-01-01 00:48:43.200000
Intervention Loaded4873,Intervention Loaded,,2020-01-01 00:48:43.800000,2020-01-01 00:48:43.800000
Intervention Loaded4874,Intervention Loaded,,2020-01-01 00:48:44.400000,2020-01-01 00:48:44.400000
Intervention Loaded4875,Intervention Loaded,,2020-01-01 00:48:45.000000,2020-01-01 00:48:45.000000
Intervention Loaded4876,Intervention Loaded,,2020-01-01 00:48:45.600000,2020-01-01 00:48:45.600000
Intervention Loaded4877,Intervention Loaded,,2020-01-01 00:48:46.200000,2020-01-01 00:48:46.200000
Intervention Loaded4878,Intervention Loaded,,2020-01-01 00:48:46.800000,2020-01-01 00:48:46.800000
Intervention Loaded4879,Intervention Loaded,,2020-01-01 00:48:47.400000,2020-01-01 00:48:47.400000
Intervention Loaded4880,Intervention Loaded,,2020-01-01 00:48:48.000000,2020-01-01 00:48:48.000000
Intervention Loaded4881,Intervention Loaded,,2020-01-01 00:48:48.600000,2020-01-01 00:48:48.600000
Intervention Loaded4882,Intervention Loaded,,2020-01-01 00:48:49.200000,2020-01-01 00:48:49.200000
Intervention Loaded4883,Intervention Loaded,,2020-01-01 00:48:49.800000,2020-01-01 00:48:49.800000
Intervention Loaded4884,Intervention Loaded,,2020-01-01 00:48:50.400000,2020-01-01 00:48:50.400000
Intervention Loaded235,Generate Discrepancy,dhs-1,2020-01-01 00:47:27.049347,2020-01-01 00:48:50.786093
Intervention Loaded4885,Intervention Loaded,,2020-01-01 00:48:51.000000,2020-01-01 00:48:51.000000
Intervention Loaded236,Generate Discrepancy,dhs-2,2020-01-01 00:47:27.649347,2020-01-01 00:48:51.386093
Intervention Loaded4886,Intervention Loaded,,2020-01-01 00:48:51.600000,2020-01-01 00:48:51.600000
Intervention Loaded237,Generate Discrepancy,dhs-3,2020-01-01 00:47:28.249347,2020-01-01 00:48:51.986093
Intervention Loaded4887,Intervention Loaded,,2020-01-01 00:48:52.200000,2020-01-01 00:48:52.200000
Intervention Loaded240,Generate Discrepancy,dhs-4,2020-01-01 00:47:28.849347,2020-01-01 00:48:52.586093
Intervention Loaded4888,Intervention Loaded,,2020-01-01 00:48:52.800000,2020-01-01 00:48:52.800000
Intervention Loaded241,Generate Discrepancy,dhs-5,2020-01-01 00:47:29.449347,2020-01-01 00:48:53.186093
Intervention Loaded4889,Intervention Loaded,,2020-01-01 00:48:53.400000,2020-01-01 00:48:53.400000
Intervention Loaded4890,Intervention Loaded,,2020-01-01 00:48:54.000000,2020-01-01 00:48:54.000000
Intervention Loaded4891,Intervention Loaded,,2020-01-01 00:48:54.600000,2020-01-01 00:48:54.600000
Intervention Loaded4892,Intervention Loaded,,2020-01-01 00:48:55.200000,2020-01-01 00:48:55.200000
Intervention Loaded4893,Intervention Loaded,,2020-01-01 00:48:55.800000,2020-01-01 00:48:55.800000
Intervention Loaded4894,Intervention Loaded,,2020-01-01 00:48:56.400000,2020-01-01 00:48:56.400000
Intervention Loaded4895,Intervention Loaded,,2020-01-01 00:48:57.000000,2020-01-01 00:48:57.000000
Intervention Loaded4896,Intervention Loaded,,2020-01-01 00:48:57.600000,2020-01-01 00:48:57.600000
Intervention Loaded4897,Intervention Loaded,,2020-01-01 00:48:58.200000,2020-01-01 00:48:58.200000
Intervention Loaded4898,Intervention Loaded,,2020-01-01 00:48:58.800000,2020-01-01 00:48:58.800000
Intervention Loaded4899,Intervention Loaded,,2020-01-01 00:48:59.400000,2020-01-01 00:48:59.400000
Intervention Loaded4900,Intervention Loaded,,2020-01-01 00:49:00.000000,2020-01-01 00:49:00.000000
Intervention Loaded4901,Intervention Loaded,,2020-01-01 00:49:00.600000,2020-01-01 00:49:00.600000
Intervention Loaded4902,Intervention Loaded,,2020-01-01 00:49:01.200000,2020-01-01 00:49:01.200000
Intervention Loaded4903,Intervention Loaded,,2020-01-01 00:49:01.800000,2020-01-01 00:49:01.800000
Intervention Loaded4904,Intervention Loaded,,2020-01-01 00:49:02.400000,2020-01-01 00:49:02.400000
Intervention Loaded4905,Intervention Loaded,,2020-01-01 00:49:03.000000,2020-01-01 00:49:03.000000
Intervention Loaded4906,Intervention Loaded,,2020-01-01 00:49:03.600000,2020-01-01 00:49:03.600000
Intervention Loaded4907,Intervention Loaded,,2020-01-01 00:49:04.200000,2020-01-01 00:49:04.200000
Intervention Loaded4908,Intervention Loaded,,2020-01-01 00:49:04.800000,2020-01-01 00:49:04.800000
Intervention Loaded4909,Intervention Loaded,,2020-01-01 00:49:05.400000,2020-01-01 00:49:05.400000
Intervention Loaded4910,Intervention Loaded,,2020-01-01 00:49:06.000000,2020-01-01 00:49:06.000000
Intervention Loaded4911,Intervention Loaded,,2020-01-01 00:49:06.600000,2020-01-01 00:49:06.600000
Intervention Loaded4912,Intervention Loaded,,2020-01-01 00:49:07.200000,2020-01-01 00:49:07.200000
Intervention Loaded4913,Intervention Loaded,,2020-01-01 00:49:07.800000,2020-01-01 00:49:07.800000
Intervention Loaded4914,Intervention Loaded,,2020-01-01 00:49:08.400000,2020-01-01 00:49:08.400000
Intervention Loaded4915,Intervention Loaded,,2020-01-01 00:49:09.000000,2020-01-01 00:49:09.000000
Intervention Loaded4916,Intervention Loaded,,2020-01-01 00:49:09.600000,2020-01-01 00:49:09.600000
Intervention Loaded4917,Intervention Loaded,,2020-01-01 00:49:10.200000,2020-01-01 00:49:10.200000
Intervention Loaded4918,Intervention Loaded,,2020-01-01 00:49:10.800000,2020-01-01 00:49:10.800000
Intervention Loaded4919,Intervention Loaded,,2020-01-01 00:49:11.400000,2020-01-01 00:49:11.400000
Intervention Loaded4920,Intervention Loaded,,2020-01-01 00:49:12.000000,2020-01-01 00:49:12.000000
Intervention Loaded4921,Intervention Loaded,,2020-01-01 00:49:12.600000,2020-01-01 00:49:12.600000
Intervention Loaded4922,Intervention Loaded,,2020-01-01 00:49:13.200000,2020-01-01 00:49:13.200000
Intervention Loaded4923,Intervention Loaded,,2020-01-01 00:49:13.800000,2020-01-01 00:49:13.800000
Intervention Loaded4924,Intervention Loaded,,2020-01-01 00:49:14.400000,2020-01-01 00:49:14.400000
Intervention Loaded4925,Intervention Loaded,,2020-01-01 00:49:15.000000,2020-01-01 00:49:15.000000
Intervention Loaded4926,Intervention Loaded,,2020-01-01 00:49:15.600000,2020-01-01 00:49:15.600000
Intervention Loaded4927,Intervention Loaded,,2020-01-01 00:49:16.200000,2020-01-01 00:49:16.200000
Intervention Loaded4928,Intervention Loaded,,2020-01-01 00:49:16.800000,2020-01-01 00:49:16.800000
Intervention Loaded4929,Intervention Loaded,,2020-01-01 00:49:17.400000,2020-01-01 00:49:17.400000
Intervention Loaded4930,Intervention Loaded,,2020-01-01 00:49:18.000000,2020-01-01 00:49:18.000000
Intervention Loaded4931,Intervention Loaded,,2020-01-01 00:49:18.600000,2020-01-01 00:49:18.600000
Intervention Loaded4932,Intervention Loaded,,2020-01-01 00:49:19.200000,2020-01-01 00:49:19.200000
Intervention Loaded4933,Intervention Loaded,,2020-01-01 00:49:19.800000,2020-01-01 00:49:19.800000
Intervention Loaded4934,Intervention Loaded,,2020-01-01 00:49:20.400000,2020-01-01 00:49:20.400000
Intervention Loaded4935,Intervention Loaded,,2020-01-01 00:49:21.000000,2020-01-01 00:49:21.000000
Intervention Loaded4936,Intervention Loaded,,2020-01-01 00:49:21.600000,2020-01-01 00:49:21.600000
Intervention Loaded4937,Intervention Loaded,,2020-01-01 00:49:22.200000,2020-01-01 00:49:22.200000
Intervention Loaded4938,Intervention Loaded,,2020-01-01 00:49:22.800000,2020-01-01 00:49:22.800000
Intervention Loaded4939,Intervention Loaded,,2020-01-01 00:49:23.400000,2020-01-01 00:49:23.400000
Intervention Loaded4940,Intervention Loaded,,2020-01-01 00:49:24.000000,2020-01-01 00:49:24.000000
Intervention Loaded4941,Intervention Loaded,,2020-01-01 00:49:24.600000,2020-01-01 00:49:24.600000
Intervention Loaded4942,Intervention Loaded,,2020-01-01 00:49:25.200000,2020-01-01 00:49:25.200000
Intervention Loaded4943,Intervention Loaded,,2020-01-01 00:49:25.800000,2020-01-01 00:49:25.800000
Intervention Loaded4944,Intervention Loaded,,2020-01-01 00:49:26.400000,2020-01-01 00:49:26.400000
Intervention Loaded4945,Intervention Loaded,,2020-01-01 00:49:27.000000,2020-01-01 00:49:27.000000
Intervention Loaded4946,Intervention Loaded,,2020-01-01 00:49:27.600000,2020-01-01 00:49:27.600000
Intervention Loaded4947,Intervention Loaded,,2020-01-01 00:49:28.200000,2020-01-01 00:49:28.200000
Intervention Loaded4948,Intervention Loaded,,2020-01-01 00:49:28.800000,2020-01-01 00:49:28.800000
Intervention Loaded4949,Intervention Loaded,,2020-01-01 00:49:29.400000,2020-01-01 00:49:29.400000
Intervention Loaded4950,Intervention Loaded,,2020-01-01 00:49:30.000000,2020-01-01 00:49:30.000000
Intervention Loaded4951,Intervention Loaded,,2020-01-01 00:49:30.600000,2020-01-01 00:49:30.600000
Intervention Loaded4952,Intervention Loaded,,2020-01-01 00:49:31.200000,2020-01-01 00:49:31.200000
Intervention Loaded4953,Intervention Loaded,,2020-01-01 00:49:31.800000,2020-01-01 00:49:31.800000
Intervention Loaded4954,Intervention Loaded,,2020-01-01 00:49:32.400000,2020-01-01 00:49:32.400000
Intervention Loaded4955,Intervention Loaded,,2020-01-01 00:49:33.000000,2020-01-01 00:49:33.000000
Intervention Loaded4956,Intervention Loaded,,2020-01-01 00:49:33.600000,2020-01-01 00:49:33.600000
Intervention Loaded4957,Intervention Loaded,,2020-01-01 00:49:34.200000,2020-01-01 00:49:34.200000
Intervention Loaded4958,Intervention Loaded,,2020-01-01 00:49:34.800000,2020-01-01 00:49:34.800000
Intervention Loaded4959,Intervention Loaded,,2020-01-01 00:49:35.400000,2020-01-01 00:49:35.400000
Intervention Loaded4960,Intervention Loaded,,2020-01-01 00:49:36.000000,2020-01-01 00:49:36.000000
Intervention Loaded4961,Intervention Loaded,,2020-01-01 00:49:36.600000,2020-01-01 00:49:36.600000
Intervention Loaded4962,Intervention Loaded,,2020-01-01 00:49:37.200000,2020-01-01 00:49:37.200000
Intervention Loaded4963,Intervention Loaded,,2020-01-01 00:49:37.800000,2020-01-01 00:49:37.800000
Intervention Loaded4964,Intervention Loaded,,2020-01-01 00:49:38.400000,2020-01-01 00:49:38.400000
Intervention Loaded4965,Intervention Loaded,,2020-01-01 00:49:39.000000,2020-01-01 00:49:39.000000
Intervention Loaded4966,Intervention Loaded,,2020-01-01 00:49:39.600000,2020-01-01 00:49:39.600000
Intervention Loaded4967,Intervention Loaded,,2020-01-01 00:49:40.200000,2020-01-01 00:49:40.200000
Intervention Loaded4968,Intervention Loaded,,2020-01-01 00:49:40.800000,2020-01-01 00:49:40.800000
Intervention Loaded4969,Intervention Loaded,,2020-01-01 00:49:41.400000,2020-01-01 00:49:41.400000
Intervention Loaded4970,Intervention Loaded,,2020-01-01 00:49:42.000000,2020-01-01 00:49:42.000000
Intervention Loaded4971,Intervention Loaded,,2020-01-01 00:49:42.600000,2020-01-01 00:49:42.600000
Intervention Loaded4972,Intervention Loaded,,2020-01-01 00:49:43.200000,2020-01-01 00:49:43.200000
Intervention Loaded4973,Intervention Loaded,,2020-01-01 00:49:43.800000,2020-01-01 00:49:43.800000
Intervention Loaded4974,Intervention Loaded,,2020-01-01 00:49:44.400000,2020-01-01 00:49:44.400000
Intervention Loaded4975,Intervention Loaded,,2020-01-01 00:49:45.000000,2020-01-01 00:49:45.000000
Intervention Loaded4976,Intervention Loaded,,2020-01-01 00:49:45.600000,2020-01-01 00:49:45.600000
Intervention Loaded4977,Intervention Loaded,,2020-01-01 00:49:46.200000,2020-01-01 00:49:46.200000
Intervention Loaded4978,Intervention Loaded,,2020-01-01 00:49:46.800000,2020-01-01 00:49:46.800000
Intervention Loaded4979,Intervention Loaded,,2020-01-01 00:49:47.400000,2020-01-01 00:49:47.400000
Intervention Loaded4980,Intervention Loaded,,2020-01-01 00:49:48.000000,2020-01-01 00:49:48.000000
Intervention Loaded4981,Intervention Loaded,,2020-01-01 00:49:48.600000,2020-01-01 00:49:48.600000
Intervention Loaded4982,Intervention Loaded,,2020-01-01 00:49:49.200000,2020-01-01 00:49:49.200000
Intervention Loaded4983,Intervention Loaded,,2020-01-01 00:49:49.800000,2020-01-01 00:49:49.800000
Intervention Loaded4984,Intervention Loaded,,2020-01-01 00:49:50.400000,2020-01-01 00:49:50.400000
Intervention Loaded4985,Intervention Loaded,,2020-01-01 00:49:51.000000,2020-01-01 00:49:51.000000
Intervention Loaded4986,Intervention Loaded,,2020-01-01 00:49:51.600000,2020-01-01 00:49:51.600000
Intervention Loaded4987,Intervention Loaded,,2020-01-01 00:49:52.200000,2020-01-01 00:49:52.200000
Intervention Loaded4988,Intervention Loaded,,2020-01-01 00:49:52.800000,2020-01-01 00:49:52.800000
Intervention Loaded4989,Intervention Loaded,,2020-01-01 00:49:53.400000,2020-01-01 00:49:53.400000
Intervention Loaded4990,Intervention Loaded,,2020-01-01 00:49:54.000000,2020-01-01 00:49:54.000000
Intervention Loaded4991,Intervention Loaded,,2020-01-01 00:49:54.600000,2020-01-01 00:49:54.600000
Intervention Loaded4992,Intervention Loaded,,2020-01-01 00:49:55.200000,2020-01-01 00:49:55.200000
Intervention Loaded4993,Intervention Loaded,,2020-01-01 00:49:55.800000,2020-01-01 00:49:55.800000
Intervention Loaded4994,Intervention Loaded,,2020-01-01 00:49:56.400000,2020-01-01 00:49:56.400000
Intervention Loaded4995,Intervention Loaded,,2020-01-01 00:49:57.000000,2020-01-01 00:49:57.000000
Intervention Loaded4996,Intervention Loaded,,2020-01-01 00:49:57.600000,2020-01-01 00:49:57.600000
Intervention Loaded4997,Intervention Loaded,,2020-01-01 00:49:58.200000,2020-01-01 00:49:58.200000
Intervention Loaded4998,Intervention Loaded,,2020-01-01 00:49:58.800000,2020-01-01 00:49:58.800000
Intervention Loaded4999,Intervention Loaded,,2020-01-01 00:49:59.400000,2020-01-01 00:49:59.400000
Intervention Loaded5000,Intervention Loaded,,2020-01-01 00:50:00.000000,2020-01-01 00:50:00.000000
Intervention Loaded5001,Intervention Loaded,,2020-01-01 00:50:00.600000,2020-01-01 00:50:00.600000
Intervention Loaded5002,Intervention Loaded,,2020-01-01 00:50:01.200000,2020-01-01 00:50:01.200000
Intervention Loaded5003,Intervention Loaded,,2020-01-01 00:50:01.800000,2020-01-01 00:50:01.800000
Intervention Loaded5004,Intervention Loaded,,2020-01-01 00:50:02.400000,2020-01-01 00:50:02.400000
Intervention Loaded5005,Intervention Loaded,,2020-01-01 00:50:03.000000,2020-01-01 00:50:03.000000
Intervention Loaded5006,Intervention Loaded,,2020-01-01 00:50:03.600000,2020-01-01 00:50:03.600000
Intervention Loaded5007,Intervention Loaded,,2020-01-01 00:50:04.200000,2020-01-01 00:50:04.200000
Intervention Loaded5008,Intervention Loaded,,2020-01-01 00:50:04.800000,2020-01-01 00:50:04.800000
Intervention Loaded5009,Intervention Loaded,,2020-01-01 00:50:05.400000,2020-01-01 00:50:05.400000
Intervention Loaded5010,Intervention Loaded,,2020-01-01 00:50:06.000000,2020-01-01 00:50:06.000000
Intervention Loaded5011,Intervention Loaded,,2020-01-01 00:50:06.600000,2020-01-01 00:50:06.600000
Intervention Loaded5012,Intervention Loaded,,2020-01-01 00:50:07.200000,2020-01-01 00:50:07.200000
Intervention Loaded5013,Intervention Loaded,,2020-01-01 00:50:07.800000,2020-01-01 00:50:07.800000
Intervention Loaded5014,Intervention Loaded,,2020-01-01 00:50:08.400000,2020-01-01 00:50:08.400000
Intervention Loaded5015,Intervention Loaded,,2020-01-01 00:50:09.000000,2020-01-01 00:50:09.000000
Intervention Loaded5016,Intervention Loaded,,2020-01-01 00:50:09.600000,2020-01-01 00:50:09.600000
Intervention Loaded5017,Intervention Loaded,,2020-01-01 00:50:10.200000,2020-01-01 00:50:10.200000
Intervention Loaded5018,Intervention Loaded,,2020-01-01 00:50:10.800000,2020-01-01 00:50:10.800000
Intervention Loaded5019,Intervention Loaded,,2020-01-01 00:50:11.400000,2020-01-01 00:50:11.400000
Intervention Loaded5020,Intervention Loaded,,2020-01-01 00:50:12.000000,2020-01-01 00:50:12.000000
Intervention Loaded5021,Intervention Loaded,,2020-01-01 00:50:12.600000,2020-01-01 00:50:12.600000
Intervention Loaded5022,Intervention Loaded,,2020-01-01 00:50:13.200000,2020-01-01 00:50:13.200000
Intervention Loaded5023,Intervention Loaded,,2020-01-01 00:50:13.800000,2020-01-01 00:50:13.800000
Intervention Loaded5024,Intervention Loaded,,2020-01-01 00:50:14.400000,2020-01-01 00:50:14.400000
Intervention Loaded242,Generate Discrepancy,dhs-1,2020-01-01 00:48:50.786093,2020-01-01 00:50:14.522838
Intervention Loaded5025,Intervention Loaded,,2020-01-01 00:50:15.000000,2020-01-01 00:50:15.000000
Intervention Loaded243,Generate Discrepancy,dhs-2,2020-01-01 00:48:51.386093,2020-01-01 00:50:15.122838
Intervention Loaded5026,Intervention Loaded,,2020-01-01 00:50:15.600000,2020-01-01 00:50:15.600000
Intervention Loaded245,Generate Discrepancy,dhs-3,2020-01-01 00:48:51.986093,2020-01-01 00:50:15.722838
Intervention Loaded5027,Intervention Loaded,,2020-01-01 00:50:16.200000,2020-01-01 00:50:16.200000
Intervention Loaded247,Generate Discrepancy,dhs-4,2020-01-01 00:48:52.586093,2020-01-01 00:50:16.322838
Intervention Loaded5028,Intervention Loaded,,2020-01-01 00:50:16.800000,2020-01-01 00:50:16.800000
Intervention Loaded249,Generate Discrepancy,dhs-5,2020-01-01 00:48:53.186093,2020-01-01 00:50:16.922838
Intervention Loaded5029,Intervention Loaded,,2020-01-01 00:50:17.400000,2020-01-01 00:50:17.400000
Intervention Loaded5030,Intervention Loaded,,2020-01-01 00:50:18.000000,2020-01-01 00:50:18.000000
Intervention Loaded5031,Intervention Loaded,,2020-01-01 00:50:18.600000,2020-01-01 00:50:18.600000
Intervention Loaded5032,Intervention Loaded,,2020-01-01 00:50:19.200000,2020-01-01 00:50:19.200000
Intervention Loaded5033,Intervention Loaded,,2020-01-01 00:50:19.800000,2020-01-01 00:50:19.800000
Intervention Loaded5034,Intervention Loaded,,2020-01-01 00:50:20.400000,2020-01-01 00:50:20.400000
Intervention Loaded5035,Intervention Loaded,,2020-01-01 00:50:21.000000,2020-01-01 00:50:21.000000
Intervention Loaded5036,Intervention Loaded,,2020-01-01 00:50:21.600000,2020-01-01 00:50:21.600000
Intervention Loaded5037,Intervention Loaded,,2020-01-01 00:50:22.200000,2020-01-01 00:50:22.200000
Intervention Loaded5038,Intervention Loaded,,2020-01-01 00:50:22.800000,2020-01-01 00:50:22.800000
Intervention Loaded5039,Intervention Loaded,,2020-01-01 00:50:23.400000,2020-01-01 00:50:23.400000
Intervention Loaded5040,Intervention Loaded,,2020-01-01 00:50:24.000000,2020-01-01 00:50:24.000000
Intervention Loaded5041,Intervention Loaded,,2020-01-01 00:50:24.600000,2020-01-01 00:50:24.600000
Intervention Loaded5042,Intervention Loaded,,2020-01-01 00:50:25.200000,2020-01-01 00:50:25.200000
Intervention Loaded5043,Intervention Loaded,,2020-01-01 00:50:25.800000,2020-01-01 00:50:25.800000
Intervention Loaded5044,Intervention Loaded,,2020-01-01 00:50:26.400000,2020-01-01 00:50:26.400000
Intervention Loaded5045,Intervention Loaded,,2020-01-01 00:50:27.000000,2020-01-01 00:50:27.000000
Intervention Loaded5046,Intervention Loaded,,2020-01-01 00:50:27.600000,2020-01-01 00:50:27.600000
Intervention Loaded5047,Intervention Loaded,,2020-01-01 00:50:28.200000,2020-01-01 00:50:28.200000
